"record_id","recordid","mo","dy","yr","period","plot","note1","stake","species","sex","age","reprod","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","nestdir","neststk","note4","note5"
238,9,13,1977,3,2,,64,"PE","M","Z",,,,,,,"20","19","0",,"0",,"0","0",,"0",,
239,9,13,1977,3,1,,67,"DS","M","Z",,,,,,,"48",,"0",,"0",,"0","0",,"0",,
240,9,13,1977,3,9,,67,"DS","F","Z",,,,,,,"53",,"0",,"0",,"0","0",,"0",,
241,9,13,1977,3,3,,72,"DS",,,,,,,,,,,"0",,"0",,"0","0",,"0",,"R"
242,9,13,1977,3,2,,77,"OX","M","Z",,,,,,,"19","22","0",,"0",,"0","0",,"0",,
243,10,16,1977,4,6,,12,"DM","F","Z",,,,,,,"38","44","0",,"0",,"0","0",,"0",,
244,10,16,1977,4,22,,12,"DM","F",,,,,,"R",,"36","42","0",,"0",,"0","0",,"0",,
245,10,16,1977,4,2,,13,"DM","M","Z",,,,,,,"37","39","0",,"0",,"0","0",,"0",,
246,10,16,1977,4,13,,13,"DM","M",,,"S",,,,,"37","47","0",,"0",,"0","0",,"0",,
247,10,16,1977,4,2,,14,"DS","M",,,"R",,,,,"54",,"0",,"0",,"0","0",,"0",,
248,10,16,1977,4,22,,14,"OT","M","Z",,,,,,,,"21","0",,"0",,"0","0",,"0",,
249,10,16,1977,4,13,,15,"DM","M","Z",,,,,,,"36","42","0",,"0",,"0","0",,"0",,
250,10,16,1977,4,18,,15,"DS","F","Z",,,,,,,"51",,"0",,"0",,"0","0",,"0",,
251,10,16,1977,4,2,,16,"DM","M",,,"R",,,,,"36","49","0",,"0",,"0","0",,"0",,
252,10,16,1977,4,6,,17,"DS","F","Z",,,,,,,"53",,"0",,"0",,"0","0",,"0",,
